cycle,cycle_elapsed_seconds,gradient_norm_max,gradient_norm_mean,learning_rate,optimizer_steps_completed,train_contralateral_high_frequency_mae_db,train_erb_mae_db,train_full_sphere_lsd_db,train_high_frequency_first_difference_mae_db_per_bin,train_high_frequency_second_difference_mae_db_per_bin2,train_ild_mae_db,train_ild_spectral_proxy_mae_db,train_lsd_loss_db,train_notch_depth_mae_db,train_residual_mae_db,train_residual_smooth_l1,train_spectral_band_ild_mae_db,train_spectral_band_ild_smooth_l1_db,train_total,validation_contralateral_high_frequency_mae_db,validation_erb_mae_db,validation_full_sphere_lsd_db,validation_high_frequency_first_difference_mae_db_per_bin,validation_high_frequency_second_difference_mae_db_per_bin2,validation_ild_mae_db,validation_ild_spectral_proxy_mae_db,validation_lsd_loss_db,validation_notch_depth_mae_db,validation_residual_mae_db,validation_residual_smooth_l1,validation_spectral_band_ild_mae_db,validation_spectral_band_ild_smooth_l1_db,validation_total,validation_weighted_residual_mae_db
68,10.591925299999957,3.6949033737182617,1.6161597293156844,7.500000000000001e-05,8840,3.471464412028973,0.9771305340986985,0.0,0.6530628261657861,0.6089768290519715,0.10854651753145915,0.6350700635176438,0.0,0.5829419058102828,2.4367089913441586,0.22379362548773105,1.4369053473839393,1.2205785173636217,0.6690712926479486,,,,,,,,,,,,,,,
69,10.606882299999938,2.9216268062591553,1.5661753237247467,7.430983680502344e-05,8970,3.375570789667276,0.9702064482065348,0.0,0.6485936025014291,0.6038879850736031,0.1035802710801363,0.5863316013262823,0.0,0.579309398165116,2.421368796091813,0.22185723666961377,1.4288537960786085,1.2121575369284703,0.659698899434163,,,,,,,,,,,,,,,
70,10.77850890000002,3.0872318744659424,1.4884267788666945,7.361355373863414e-05,9100,3.4054931493905873,0.9618282244755672,0.0,0.6452940936271961,0.5986845853237005,0.11130547632391637,0.6024353900781044,0.0,0.5787735693729841,2.412298095226288,0.22035588645018064,1.4290110386334933,1.212977639069924,0.6592767355533746,3.7333297837864268,1.056787062775005,3.6471751169724898,0.6500847854397513,0.6049387671730735,0.7051324803720821,0.7369490320032294,3.6471751169724898,0.5762331512841311,2.581796017560092,0.24494443156502463,1.6264442747289485,1.4065195538780906,0.808800840919668,2.5817960947430785
71,10.591791700000044,3.3288767337799072,1.5077994589622203,7.291132608637052e-05,9230,3.4359823006850023,0.9672182206924145,0.0,0.6479078526680286,0.6012556635416471,0.10543011558743623,0.5905726982997014,0.0,0.575113224524718,2.4281832529948306,0.22342666192696645,1.4159195826603816,1.1998731966202076,0.6636886876363021,,,,,,,,,,,,,,,
72,10.65372769999999,3.7334187030792236,1.603331744670868,7.220333063028872e-05,9360,3.412885539348309,0.9729614065243648,0.0,0.6529256825263684,0.6082123508820168,0.10254074037075042,0.6251194827831709,0.0,0.5816504212526175,2.425809708925394,0.2228004407424193,1.3944272646537195,1.1784369482443884,0.6629709491362938,,,,,,,,,,,,,,,
73,10.83766049999997,3.085419178009033,1.6243282350210042,7.148974560445859e-05,9490,3.4555571803679834,0.9846922539747678,0.0,0.6474149252359683,0.5988828349571962,0.10054292418062687,0.6054260523273395,0.0,0.5859449934500914,2.4532407210423397,0.22700401498721196,1.4246524829130907,1.2084323970171122,0.6708592121417706,,,,,,,,,,,,,,,
74,10.821095199999945,3.394312620162964,1.5283594534947322,7.077075065009433e-05,9620,3.4475362704350396,0.9703901180854211,0.0,0.6404367701365398,0.5910115393308493,0.10608550814481882,0.6085885316133499,0.0,0.5791183485434606,2.4300953938410834,0.22375492476499997,1.4054713423435505,1.1899203869012687,0.6646437800847567,,,,,,,,,,,,,,,
75,10.889983400000006,3.544036865234375,1.6727286444260523,7.004652677033068e-05,9750,3.4083983769783606,0.9723498326081496,0.0,0.6489726960659027,0.6008011288367785,0.11319001600719415,0.5976350142405583,0.0,0.5810805240502724,2.415240733440106,0.22054628076461646,1.4294732387249287,1.2127782789560464,0.6619162784172938,3.728680383075367,1.0533870458602905,3.6483921246095137,0.6483454324982383,0.6017529178749431,0.7036301033063368,0.7359014803713019,3.6483921246095137,0.575671143152497,2.579535885290666,0.2448291317983107,1.6240758191455493,1.4041097922758623,0.8074474822391163,2.5795359795570647
76,10.8628827,3.2123382091522217,1.5691021900910598,6.931725628465643e-05,9880,3.410536496455853,0.9603173966591175,0.0,0.650477726642902,0.6050672705356891,0.10971382833444156,0.6015679380068413,0.0,0.5809936188734495,2.4230846111591045,0.22217566393888913,1.4182174792656532,1.2021067954026736,0.6613649370578619,,,,,,,,,,,,,,,
77,10.73540909999997,3.2550370693206787,1.5737049717169542,6.858312278301637e-05,10010,3.4969637907468356,0.9709639077003186,0.0,0.652361703148255,0.6085786640644073,0.11170339271999323,0.6119383032505329,0.0,0.5736480772495269,2.430407026180854,0.2233856193148173,1.434575106547429,1.2184027025332818,0.6688652795094711,,,,,,,,,,,,,,,
78,10.886907800000017,3.17920184135437,1.665505390900832,6.784431107959359e-05,10140,3.5029988288879395,0.9861472606658935,0.0,0.6463241338729858,0.5998284172553282,0.1068991649036224,0.610989991747416,0.0,0.5742311975130668,2.449848479491014,0.22688424128752488,1.4071342266522922,1.1911618810433608,0.6734468581584784,,,,,,,,,,,,,,,
79,10.854176199999984,3.436969041824341,1.535578045478234,6.710100716628344e-05,10270,3.4314303599871123,0.971074143739847,0.0,0.6510902546919309,0.6053825330275756,0.1013471587632711,0.6130157138292606,0.0,0.5801827556811846,2.427032547730666,0.22316904343091526,1.4236242986642398,1.207346072105261,0.663841148523184,,,,,,,,,,,,,,,
80,11.25400460000003,2.958087682723999,1.4841551152559427,6.635339816587109e-05,10400,3.3581043481826782,0.963872236930407,0.0,0.6422219753265381,0.5990612575641046,0.10301774433599069,0.6191011843773034,0.0,0.5698488132311748,2.3919361802247856,0.21709939906230338,1.4165195281688983,1.2004834991235,0.6518098936631129,3.7309105071154507,1.05226269364357,3.6495706384832207,0.6465799510478973,0.5991639603268016,0.7032111964442513,0.7388283474878832,3.6495706384832207,0.5746999775821512,2.581567341631109,0.24493202431635422,1.6175816709345037,1.397750729864294,0.8071324852379885,2.5815674116161804
81,11.420969000000014,3.1853537559509277,1.5585635850062738,6.560167228492436e-05,10530,3.43677146251385,0.9700961172580719,0.0,0.6507323998671312,0.6047461832945163,0.10570827650909241,0.6074867968375867,0.0,0.5814880694334323,2.426600327858558,0.22269107905717997,1.4180271808917706,1.20152659370349,0.6641395795803804,,,,,,,,,,,,,,,
82,10.780037199999924,2.9252049922943115,1.5725775228096888,6.484601876641375e-05,10660,3.4228246963941134,0.9638475505205301,0.0,0.6399227648973465,0.5942229768404594,0.10205467082560063,0.5931421169867882,0.0,0.571046567421693,2.394518331380991,0.2173538625240326,1.427338587320768,1.2115037124890549,0.6551486077216956,,,,,,,,,,,,,,,
83,10.914895999999999,4.254966735839844,1.5763945570358864,6.408662784207149e-05,10790,3.416088217955369,0.9565869221320519,0.0,0.6421130576959023,0.5892736185055513,0.10960309356451034,0.6144882309895295,0.0,0.58465754871185,2.4163397082915674,0.2213616253091739,1.423999105967008,1.2078979203334221,0.659615435050084,,,,,,,,,,,,,,,
84,10.553937900000165,3.770530939102173,1.5959307533044083,6.332369068450174e-05,10920,3.4337620166631844,0.9768060720883883,0.0,0.6537817597389222,0.606870775956374,0.10573934517227686,0.6221082797417274,0.0,0.5807630580205184,2.4257762908935545,0.22302177892281458,1.432795524597168,1.2162332273446597,0.6656799378303381,,,,,,,,,,,,,,,
85,10.60556130000009,3.4956748485565186,1.641556530732375,6.255739935905396e-05,11050,3.445867531116192,0.9668282811458294,0.0,0.6505731266278487,0.6019399879070428,0.11276494184365639,0.6066397116734431,0.0,0.5795123054431035,2.4303233036628136,0.22313854235869188,1.420331439605126,1.2038888005109933,0.665443779872014,3.7224581349979746,1.0525990562005476,3.639209032058716,0.6453989527442239,0.5976101430979642,0.7037974243814294,0.7370646568861875,3.639209032058716,0.5746607265689156,2.57473547892137,0.24396401711485602,1.6208898479288274,1.4010236913507634,0.8057960813695734,2.5747355352752566
86,10.582570199999964,3.2031033039093018,1.5675110551027152,6.178794677547137e-05,11180,3.481008791923523,0.9856221121091109,0.0,0.6527809718480477,0.6069450178971657,0.10340294869473347,0.603269086434291,0.0,0.5774437558192473,2.4407516314433173,0.2244248267549735,1.4209241656156686,1.2045825655643756,0.670127272605896,,,,,,,,,,,,,,,
87,10.636400399999957,4.108408451080322,1.6337575985835149,6.1015526639327035e-05,11310,3.38270869071667,0.952975994348526,0.0,0.6356171353505208,0.5876271348733169,0.10192312030838085,0.5999769064096304,0.0,0.5695960138852779,2.389337281997387,0.21671585366129875,1.4365812521714432,1.2199883236334874,0.6503382730942506,,,,,,,,,,,,,,,
88,10.55621640000004,3.0960326194763184,1.6112388413686018,6.024033340325954e-05,11440,3.4639756551155676,0.9701735712014712,0.0,0.6425969719886779,0.5908021876445183,0.10715529612050606,0.628115471968284,0.0,0.586165280525501,2.434285581111908,0.22395085852879745,1.402231524540828,1.1864179941324087,0.666314794237797,,,,,,,,,,,,,,,
89,10.803075900000067,3.818159580230713,1.6047815772203298,5.946256221802051e-05,11570,3.437162971496582,0.9609498867621789,0.0,0.6440000967337535,0.5953676132055429,0.09995598589571622,0.60426097374696,0.0,0.5735447535148034,2.397052694283999,0.21818992186051148,1.3995943234517023,1.1838763837630932,0.6560659151810866,,,,,,,,,,,,,,,
90,10.594544399999904,4.281972885131836,1.692066249022117,5.868240888334653e-05,11700,3.442155144764827,0.9660080056924086,0.0,0.6417079377632875,0.5919507214656243,0.10251257390930102,0.6186769703259835,0.0,0.575403029185075,2.4173288326997024,0.2216119852203589,1.4318636454068698,1.2150422907792604,0.6611253545834468,3.7271802642128686,1.0511141636154868,3.6449196447025645,0.6447094028646295,0.5963907485658472,0.7039765038273551,0.736598938703537,3.6449196447025645,0.5743771574713967,2.5740401961586694,0.24432335116646506,1.6191425648602573,1.3993521928787231,0.8060892522335052,2.5740402489696184
91,10.667034100000137,3.4384946823120117,1.6874955672484178,5.79000697986675e-05,11830,3.3831209696256197,0.9679602155318627,0.0,0.6345724754608595,0.58165151820733,0.10339739732444286,0.6155501092855747,0.0,0.5722820238425181,2.405611087725713,0.2192663385317876,1.4197247862815856,1.2033158930448384,0.6551967932627751,,,,,,,,,,,,,,,
92,10.71379120000006,3.834857702255249,1.6987594118485083,5.7115741913664264e-05,11960,3.39416407255026,0.9701036260678217,0.0,0.6487071635631415,0.6021809195096676,0.10271901451051235,0.6006206651146595,0.0,0.5793768548048459,2.419357172342447,0.22141939321389564,1.414225474687723,1.1977751277960265,0.6598756260596789,,,,,,,,,,,,,,,
93,10.584823899999947,2.921278238296509,1.5666852419192974,5.6329622678687463e-05,12090,3.3761000358141384,0.9521890392670265,0.0,0.6386741170516381,0.5901672065258026,0.1022233937222224,0.5989858377438325,0.0,0.571991075689976,2.3798040949381316,0.2164993866131856,1.4316779182507442,1.2155053812723893,0.6500444370966691,,,,,,,,,,,,,,,
94,10.586794899999859,3.7226860523223877,1.6903599748244653,5.5541909995050554e-05,12220,3.4237557612932648,0.9683737841936259,0.0,0.6457442909479141,0.5982640919777064,0.1064531478457726,0.6059517625432748,0.0,0.5756377302683316,2.4273743785344637,0.22275242587694755,1.4207534285692067,1.2047354766955742,0.6626021353098063,,,,,,,,,,,,,,,
95,10.667552199999818,3.3520100116729736,1.515162982390477,5.475280216520913e-05,12350,3.4649074939581066,0.9800224840641022,0.0,0.651322738482402,0.6025370785823235,0.10425193332708799,0.5999667410667126,0.0,0.5837286277459218,2.431125980157119,0.22452564136340067,1.421599865418214,1.2053793434913342,0.6688572461788471,3.7229097106240014,1.0498084967786616,3.6409227414564653,0.6428098678588867,0.5931156088005413,0.705801782282916,0.7365524254061959,3.6409227414564653,0.5738560896028172,2.571556188843467,0.24389890378171747,1.619939771565524,1.4000794995914807,0.8053032620386644,2.5715562958229947
96,10.808623699999998,3.2980356216430664,1.5420181159789745,5.396249784283942e-05,12480,3.4638979911804197,0.9813233407644125,0.0,0.6491790285477271,0.5963274765473146,0.09970085893112879,0.6195510711807471,0.0,0.5858166781755594,2.4348937612313493,0.22410919482891375,1.4373591762322646,1.2206530905686892,0.6678736498722664,,,,,,,,,,,,,,,
97,10.724805299999844,3.8977067470550537,1.6204547175994286,5.317119598282823e-05,12610,3.3810255032319287,0.9617444020051222,0.0,0.6376303544411293,0.5888133266797433,0.10365189076043092,0.5994176920789939,0.0,0.5693273081229283,2.394878000479478,0.2177462658056846,1.4111466696629158,1.1948754833294795,0.6527617284884819,,,,,,,,,,,,,,,
98,10.634684499999821,3.2447423934936523,1.6679493220952841,5.2379095791187124e-05,12740,3.366888739512517,0.9695178426229036,0.0,0.6513625367329671,0.6056840069018877,0.10925098499999597,0.5875804768158839,0.0,0.5751539902045176,2.4142736196517944,0.22109385763223355,1.4173754921326271,1.201349888398097,0.6590873236839588,,,,,,,,,,,,,,,
99,10.659707700000126,4.050961494445801,1.7271478630029238,5.158639667490339e-05,12870,3.4500887724069447,0.9761951428193313,0.0,0.6440376130434183,0.5986202003864142,0.10681931253236074,0.6440671276587706,0.0,0.5689990953757212,2.415602449270395,0.22130005073088865,1.4063110434092008,1.1901954994751858,0.6631238183149925,,,,,,,,,,,,,,,
100,10.669545400000061,3.718813180923462,1.7158556782282315,5.0793298191740404e-05,13000,3.3491167288560133,0.9634564450153937,0.0,0.6360981065493364,0.5894701622999632,0.10222536695118134,0.6129538413423758,0.0,0.5621811433480336,2.3884600410094627,0.21684192407589692,1.4145073404678932,1.1987773853998918,0.649808659691077,3.723924831910567,1.0507818026976152,3.643041393973611,0.6420849074016918,0.5919058864766901,0.7054950892925262,0.7358637641776692,3.643041393973611,0.573338121175766,2.576934055848555,0.24426530369303442,1.6194019534371116,1.3996140523390337,0.8057131929831072,2.5769341498082228
101,10.645197899999857,3.0708961486816406,1.6170002359610338,5e-05,13130,3.438458613248972,0.9705660100166614,0.0,0.6417425125837326,0.5935273681695644,0.10503122359514236,0.6152392527231804,0.0,0.5762073014791195,2.4210387477507957,0.22120205484903777,1.4100277167100173,1.1942143852894123,0.6615000403844393,,,,,,,,,,,,,,,
102,10.668289799999911,4.063084125518799,1.734649394108699,4.92067018082596e-05,13260,3.36164430471567,0.9687910735607147,0.0,0.6299374014139175,0.5798381101626616,0.10168985876326378,0.5989099955329529,0.0,0.570222551547564,2.4038792023291955,0.2187912947856463,1.4221086107767544,1.205624299324476,0.6530904061519183,,,,,,,,,,,,,,,
103,10.849957900000163,3.632668972015381,1.6666748624581558,4.841360332509663e-05,13390,3.43392726458036,0.9692614894646865,0.0,0.6324354889301154,0.5809870284337264,0.1037154874836023,0.6045327564844718,0.0,0.5708355713349123,2.415032858114976,0.22073762244903125,1.4045148785297688,1.188259744644165,0.6591470055855237,,,,,,,,,,,,,,,
104,10.85643459999983,3.337162733078003,1.637069358275487,4.762090420881289e-05,13520,3.384522008895874,0.9579304805168739,0.0,0.6362351669715001,0.5869581337158497,0.10404494588191693,0.5971738075980774,0.0,0.5741028169026742,2.3967410518572883,0.21849358861262982,1.4095539001318125,1.193206468453774,0.6533103706745002,,,,,,,,,,,,,,,
105,10.67055090000008,4.016122817993164,1.6889597755212051,4.6828804017171776e-05,13650,3.4426568618187536,0.9696033812486209,0.0,0.6508731087813011,0.6046848003680889,0.10255634824816998,0.628520627434437,0.0,0.5746456180627529,2.4235632392076347,0.2228151701963865,1.4199610132437486,1.2035519246871655,0.6636103701132995,3.7166786085475576,1.0520927228710868,3.630535667592829,0.6416503651575609,0.5913630588488146,0.7043857709927992,0.7364927286451514,3.630535667592829,0.5733109468763525,2.5684184486215766,0.24304288016124206,1.616841354153373,1.3971014347943393,0.8040841221809387,2.5684184828293657
106,10.726005500000156,3.200546979904175,1.6772318450304178,4.603750215716057e-05,13780,3.3704296112060548,0.9581324123419248,0.0,0.6458897187159611,0.595823024557187,0.1024435086032519,0.6030132902356294,0.0,0.5777878121687816,2.4039281716713536,0.21907938042512307,1.4252656441468459,1.2087551708404833,0.6541120969332181,,,,,,,,,,,,,,,
107,10.684938200000033,3.290820598602295,1.6573420400802905,4.5247197834790876e-05,13910,3.40083017716041,0.9645947149166694,0.0,0.6371783059376936,0.5858902722597122,0.10356668024682082,0.5876486238378745,0.0,0.5746953276487498,2.392255437374115,0.21744293513206336,1.4252242455115685,1.2089452537206502,0.6542593534176167,,,,,,,,,,,,,,,
108,10.801414399999885,4.183992862701416,1.670469587124311,4.445809000494946e-05,14040,3.39075391292572,0.9689588638452383,0.0,0.6357469292787405,0.5873938253292671,0.10316996388137341,0.6392683437237373,0.0,0.5682896277079216,2.390633521630214,0.21703942876595717,1.4247125543080843,1.2084701597690581,0.653523576947359,,,,,,,,,,,,,,,
109,10.512950799999999,4.1348161697387695,1.7310936084160438,4.3670377321312535e-05,14170,3.445304960470933,0.9739895499669589,0.0,0.6429324723207034,0.5898307619186548,0.10362318562200436,0.6275272262784151,0.0,0.5809377186573469,2.434332357920133,0.2239519020685783,1.4213314789992113,1.2052747121224037,0.6652619944168972,,,,,,,,,,,,,,,
110,10.464822199999844,3.1912379264831543,1.7019646672102122,4.288425808633575e-05,14300,3.4075218970959003,0.9689155463988964,0.0,0.6387227248687011,0.5881405942715131,0.10111442724099526,0.6300642297818111,0.0,0.5724323825194285,2.405095102236821,0.21981079635711817,1.4296026220688454,1.2134704667788285,0.6573128432035447,3.721798387440768,1.0529631755568765,3.6293489282781426,0.6409429474310442,0.5901262326674028,0.704752038825642,0.7396640127355402,3.6293489282781426,0.5731567713347349,2.5716985897584395,0.24320442500439557,1.619315434585918,1.399494084444913,0.8046388490633531,2.5716986286502728
111,10.444031699999869,5.120428085327148,1.7257779103059034,4.20999302013325e-05,14430,3.399487759516789,0.956626923267658,0.0,0.6402029968225039,0.5889431602679767,0.09791776454792572,0.6101229516359475,0.0,0.5756136403633998,2.3984923747869638,0.21842631651804997,1.4051886228414683,1.189178934464088,0.6531836587649126,,,,,,,,,,,,,,,
112,10.213111799999979,3.3874409198760986,1.6606112466408656,4.131759111665349e-05,14560,3.337047169758723,0.9581240470592792,0.0,0.6423183661240798,0.5959086950008686,0.1003698126341288,0.5863628087135462,0.0,0.5662673881420722,2.3917183866867653,0.21744174980200254,1.414650689638578,1.198777385858389,0.6494530936846367,,,,,,,,,,,,,,,
113,10.265810999999985,3.538761854171753,1.6357682535281548,4.0537437781979506e-05,14690,3.4824692432697004,0.9911195832949419,0.0,0.6515017156417553,0.6020400838210033,0.09990945303669342,0.6054807541462092,0.0,0.5818012294860987,2.4550978853152348,0.22672940022670307,1.416549983391395,1.1999777321632092,0.6728190930990072,,,,,,,,,,,,,,,
114,10.150101500000119,3.504824638366699,1.592367244683779,3.9759666596740476e-05,14820,3.473066971852229,0.9588035812744727,0.0,0.6458385160336128,0.5980789533028236,0.09855538002000405,0.6219326374622491,0.0,0.5706286769646864,2.40206125332759,0.2190327354348623,1.4140646847394795,1.1982298204532036,0.6583484709262848,,,,,,,,,,,,,,,
115,10.194276899999977,3.0538880825042725,1.6997311995579647,3.898447336067297e-05,14950,3.4369254203943105,0.9746145514341501,0.0,0.6389074000028464,0.5857127063549482,0.10237330226944043,0.6229017697847806,0.0,0.5830476829638848,2.4219215393066404,0.22176943845473804,1.41341623709752,1.1973939244563763,0.6622702781970684,3.7196553512053057,1.0515930625525387,3.630325360731645,0.6403859420256182,0.5890404907139865,0.7032125727696852,0.7367532036521218,3.630325360731645,0.5731214596466585,2.569519032131542,0.24312284792011435,1.6176315925338052,1.397834593599493,0.8039191663265228,2.5695190967073915
116,11.946251099999927,3.623525619506836,1.6971801817417145,3.821205322452863e-05,15080,3.409722087933467,0.966792991069647,0.0,0.634317368039718,0.5849446656612249,0.09369041621685029,0.6217076251140008,0.0,0.5700377264848122,2.4094986961438107,0.22062597263317843,1.4051224736066965,1.1890708854565253,0.6560521123500971,,,,,,,,,,,,,,,
117,10.280032699999992,4.2876877784729,1.7865304575516627,3.744260064094604e-05,15210,3.3742396152936496,0.9628409367341262,0.0,0.6351518587424205,0.584076526761055,0.09995294221891807,0.6018747207063895,0.0,0.5699784540213071,2.404600198452289,0.21931433184788776,1.4086161595124465,1.1925110078774965,0.6533252862783578,,,,,,,,,,,,,,,
118,10.401048700000047,3.3694095611572266,1.7090760258527902,3.6676309315498256e-05,15340,3.3941927891511185,0.9615387866130242,0.0,0.6310298041655467,0.5809394536110071,0.10038899704813957,0.6133576867672114,0.0,0.5662493121165496,2.3759381083341746,0.2147675652916615,1.4079239253814404,1.1921755822805258,0.6491273714945867,,,,,,,,,,,,,,,
119,10.149624500000073,3.869802951812744,1.7846160237605755,3.591337215792852e-05,15470,3.3960045759494486,0.9640922014529888,0.0,0.6449040552744498,0.594340933744724,0.1043050814133424,0.5746159046888352,0.0,0.57876478937956,2.4087359831883357,0.21991177121034036,1.396502934052394,1.1806279122829437,0.6571328626229213,,,,,,,,,,,,,,,
120,10.553634000000102,3.609585762023926,1.682029921733416,3.515398123358627e-05,15600,3.377238099391644,0.9594728313959562,0.0,0.626924509039292,0.5723021990977801,0.10202578300466904,0.5912412219322645,0.0,0.5685726853517385,2.3919692928974445,0.21743616794164364,1.4153342549617474,1.1993544285113995,0.6506018468966851,3.7113553935831245,1.0501042279330166,3.6270882324738936,0.6396854546937075,0.588281745260412,0.7040560760281303,0.7369021502408114,3.6270882324738936,0.5728428539904681,2.564669359814037,0.24262420223517853,1.6172730814326892,1.3974928097291426,0.8028162040493705,2.5646693870679833
121,10.40304540000011,4.618221282958984,1.7572575110655564,3.439832771507565e-05,15730,3.400722254239596,0.9664281790073102,0.0,0.6333707988262176,0.5801779013413649,0.09707933392089146,0.6042271367632426,0.0,0.5709650131372305,2.4017102571634146,0.21850642837010897,1.4086552129342005,1.1927651960116166,0.6538361168824709,,,,,,,,,,,,,,,
122,10.321408500000189,3.844228744506836,1.6542290531671964,3.364660183412892e-05,15860,3.3873308420181276,0.9662048183954679,0.0,0.6410840314168197,0.5870648526228391,0.09491715342379534,0.604335847726235,0.0,0.580845819069789,2.4153065094581017,0.22023801941138046,1.4071563647343561,1.190958994626999,0.6557108140908755,,,,,,,,,,,,,,,
123,10.266138400000045,3.3736789226531982,1.7742617116524624,3.289899283371657e-05,15990,3.416926769109873,0.9731132328510285,0.0,0.6315834536002233,0.5772953579059014,0.10260911830342732,0.6062924437797986,0.0,0.5752208349796442,2.416732410284189,0.2209374881707705,1.4192605935610259,1.2031801512608162,0.6591631861833426,,,,,,,,,,,,,,,
124,11.200841999999966,4.112261772155762,1.8556155016789069,3.215568892040641e-05,16120,3.415531536249014,0.9619669850055989,0.0,0.639909551006097,0.5876112804963038,0.09832952853578787,0.6150176158318152,0.0,0.5784345296713022,2.405461002313174,0.21992433116986201,1.4178054727040805,1.201506625688993,0.6566316097974777,,,,,,,,,,,,,,,
125,8.614761900000076,4.123359680175781,1.7570473964397724,3.141687721698363e-05,16250,3.4365016497098484,0.974431646328706,0.0,0.6337807451303189,0.5796009629964829,0.09820223619731573,0.6245968438111819,0.0,0.5729037339870746,2.4262150892844567,0.22240853928602658,1.4083947814427888,1.19202457345449,0.6610891406352704,3.7102573676542803,1.0529085126790134,3.6212845607237383,0.6391201588240537,0.587333083152771,0.7051290734247728,0.7360535345294259,3.6212845607237383,0.5726099082014777,2.5654889670285312,0.24223736334930768,1.616104543209076,1.3963357318531384,0.8028847602280703,2.5654890096296064
126,5.573047200000019,3.491093635559082,1.7316901821356554,3.0682743715343564e-05,16380,3.42698657145867,0.96844674211282,0.0,0.6414511091434039,0.5914267214444967,0.09544127342792658,0.6174383589854607,0.0,0.5818024894365897,2.4094005419657782,0.22018382841577896,1.3953679772523733,1.179295803491886,0.6582058317386187,,,,,,,,,,,,,,,
127,5.540923000000021,4.372655391693115,1.7326490475581242,2.9953473229669328e-05,16510,3.4106068739524256,0.9687815331495725,0.0,0.6358058431973824,0.5853358582808421,0.09890724340310464,0.58686539209806,0.0,0.5699624659923407,2.397244037114657,0.2187067563717182,1.414378487605315,1.1985589586771452,0.6554666670469137,,,,,,,,,,,,,,,
128,5.516512299999931,3.554752826690674,1.6973056660248682,2.9229249349905684e-05,16640,3.419470636661236,0.9874936617337741,0.0,0.6404500716007673,0.587048356120403,0.09415325553944477,0.6325538754463196,0.0,0.5769041538238525,2.430477974048028,0.22273429517562573,1.4170571226340074,1.2007302573094,0.6628335191653325,,,,,,,,,,,,,,,
129,5.443064100000129,3.76631236076355,1.7983158139082103,2.851025439554142e-05,16770,3.4583658951979417,0.9720781271274274,0.0,0.6433117066438382,0.591578193123524,0.09555189864566693,0.6109910222200247,0.0,0.5801431495409746,2.4300285412715033,0.22373083726717877,1.4238720554571884,1.20774493263318,0.664225285099103,,,,,,,,,,,,,,,
130,5.520363700000189,3.081589460372925,1.7207689840060014,2.7796669369711294e-05,16900,3.413341333315923,0.9737731484266428,0.0,0.642656848522333,0.5880402608559682,0.08443615574103136,0.6163023072939653,0.0,0.5826733142137528,2.4286320264522847,0.2227308113987629,1.4191667300004225,1.2024496880861428,0.6594292773650243,3.7094380963932383,1.0516321713274175,3.622667919505726,0.6386838013475592,0.5865552073175256,0.7034006931565024,0.7372930429198525,3.622667919505726,0.5725744461471384,2.563606392253529,0.2422736700285565,1.6156939268112183,1.3959373127330432,0.8023646961558949,2.5636064433884775
131,10.978155999999899,3.068603038787842,1.6113330249602977,2.708867391362948e-05,17030,3.421528251354511,0.9764471682218405,0.0,0.6315933044140155,0.5773759103738345,0.10805604793131351,0.6061517295929102,0.0,0.5763678706609285,2.4391456530644344,0.2246399787756113,1.4129837567989643,1.1965593581016247,0.6644568149860088,,,,,,,,,,,,,,,
132,11.049094200000127,4.1337809562683105,1.781587534225904,2.638644626136587e-05,17160,3.4081257856809177,0.9717648707903348,0.0,0.6369743379262778,0.584744806931569,0.10254731636780959,0.6191058475237626,0.0,0.5702220804416216,2.4081129752672634,0.2208176491352228,1.3942758826109078,1.1785930087933174,0.658321580520043,,,,,,,,,,,,,,,
133,10.88660949999985,3.7943527698516846,1.732477200948275,2.5690163194976575e-05,17290,3.4169752726188074,0.9781363193805401,0.0,0.631673436669203,0.5822974097270232,0.10487386698906238,0.6007183081828631,0.0,0.565585513986074,2.4129002351027267,0.22022864153751961,1.3994458922973045,1.1835642635822297,0.6589419983900511,,,,,,,,,,,,,,,
134,10.67742730000009,4.243280410766602,1.763697665471297,2.500000000000001e-05,17420,3.4668663795177754,0.9799957041557018,0.0,0.6454593727221856,0.5930676320424446,0.10410592888410275,0.6406995854698695,0.0,0.58242662021747,2.441860398879418,0.22534800951297468,1.4331357717514037,1.216450491776833,0.6691952847517454,,,,,,,,,,,,,,,
135,10.793496500000174,3.5764527320861816,1.8047408979672652,2.4316130421329697e-05,17550,3.4654113842890815,0.9835694941190573,0.0,0.6353201696505913,0.586512818474036,0.10764339073346212,0.6208711392604388,0.0,0.5597990877353228,2.416286986607772,0.22058978837270002,1.406973632482382,1.1913773275338686,0.6630864143371582,3.706848372112621,1.0511839389801025,3.6211265975778755,0.6384357891299508,0.5861027376218275,0.7035904878919775,0.73618668588725,3.6211265975778755,0.5722643597559496,2.5632217905738135,0.24204296618700027,1.6141535477204756,1.3943191441622647,0.801899335601113,2.563221868448589
136,10.798934099999997,3.826723337173462,1.7212403737581694,2.363872661947488e-05,17680,3.417274274275853,0.9737084173239194,0.0,0.6292677714274479,0.5768350933606808,0.10640992029355123,0.5858436261232083,0.0,0.5701667934656143,2.4132960557937624,0.22057876999561604,1.3995781027353726,1.1835744660634262,0.658853533405524,,,,,,,,,,,,,,,
